time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
0,0.49751243781094534,0.47846889952153115,0.49751243781094534,0.53475935828877,0.4716981132075471,0.4672897196261682,0.3194888178913738,0.3389830508474576,0.32679738562091504,0.3802281368821293,0.41841004184100417,0.37593984962406013,0.3436426116838488,0.4484304932735426,0.45454545454545453,0.29069767441860467,0.38910505836575876,0.39370078740157477,0.35587188612099646,0.45248868778280543,0.341296928327645,0.5076142131979695,0.2881844380403458,0.5050505050505051,0.3460207612456747,0.4629629629629629,0.49504950495049505
1,0.5,0.4807692307692307,0.5,0.5376344086021505,0.4716981132075471,0.4694835680751174,0.3205128205128205,0.3401360544217687,0.32894736842105265,0.37735849056603776,0.41841004184100417,0.37735849056603776,0.341296928327645,0.45248868778280543,0.4629629629629629,0.2898550724637681,0.38910505836575876,0.39370078740157477,0.3546099290780142,0.4566210045662101,0.3389830508474576,0.5102040816326531,0.29069767441860467,0.5050505050505051,0.3436426116838488,0.4629629629629629,0.49751243781094534
2,0.5025125628140703,0.48309178743961356,0.49751243781094534,0.5405405405405405,0.47393364928909953,0.4716981132075471,0.3225806451612903,0.341296928327645,0.32894736842105265,0.37453183520599254,0.4166666666666667,0.37735849056603776,0.341296928327645,0.45248868778280543,0.46511627906976744,0.2898550724637681,0.38910505836575876,0.39370078740157477,0.35335689045936397,0.4629629629629629,0.33670033670033667,0.5102040816326531,0.29325513196480935,0.5076142131979695,0.3401360544217687,0.4608294930875576,0.49751243781094534
3,0.5050505050505051,0.48309178743961356,0.5,0.5405405405405405,0.47619047619047616,0.47393364928909953,0.3246753246753247,0.341296928327645,0.33003300330033003,0.3717472118959108,0.4166666666666667,0.37735849056603776,0.3389830508474576,0.45454545454545453,0.4694835680751174,0.28901734104046245,0.38910505836575876,0.39370078740157477,0.35211267605633806,0.4672897196261682,0.33670033670033667,0.5128205128205129,0.2949852507374631,0.5076142131979695,0.33783783783783783,0.4629629629629629,0.5
4,0.5076142131979695,0.48309178743961356,0.4926108374384237,0.5405405405405405,0.47846889952153115,0.47393364928909953,0.3278688524590164,0.341296928327645,0.33003300330033003,0.3676470588235294,0.41841004184100417,0.37735849056603776,0.33222591362126247,0.45454545454545453,0.4716981132075471,0.28901734104046245,0.38910505836575876,0.3952569169960475,0.3508771929824561,0.4716981132075471,0.33557046979865773,0.5181347150259068,0.29673590504451036,0.5025125628140703,0.33557046979865773,0.4716981132075471,0.5
5,0.5076142131979695,0.48309178743961356,0.4807692307692307,0.5434782608695652,0.47846889952153115,0.47393364928909953,0.33222591362126247,0.3389830508474576,0.33222591362126247,0.36496350364963503,0.4166666666666667,0.37593984962406013,0.32679738562091504,0.4566210045662101,0.4716981132075471,0.2881844380403458,0.390625,0.3968253968253968,0.3496503496503497,0.47619047619047616,0.33444816053511706,0.5181347150259068,0.29850746268656714,0.48780487804878053,0.33444816053511706,0.47619047619047616,0.5
6,0.49019607843137253,0.4807692307692307,0.4629629629629629,0.5263157894736842,0.47619047619047616,0.4716981132075471,0.33783783783783783,0.33670033670033667,0.33557046979865773,0.3597122302158274,0.4166666666666667,0.3731343283582089,0.3194888178913738,0.4424778761061947,0.46511627906976744,0.28901734104046245,0.3831417624521073,0.3968253968253968,0.3472222222222222,0.47846889952153115,0.33222591362126247,0.5076142131979695,0.3003003003003003,0.4629629629629629,0.3333333333333333,0.45248868778280543,0.4854368932038835
7,0.4608294930875576,0.47846889952153115,0.4484304932735426,0.5025125628140703,0.4504504504504504,0.4608294930875576,0.3436426116838488,0.33222591362126247,0.32679738562091504,0.35335689045936397,0.4098360655737705,0.37037037037037035,0.31446540880503143,0.42372881355932207,0.4504504504504504,0.2898550724637681,0.36496350364963503,0.39840637450199207,0.3436426116838488,0.47846889952153115,0.33222591362126247,0.48780487804878053,0.30303030303030304,0.4347826086956522,0.33222591362126247,0.42194092827004215,0.4629629629629629
8,0.4291845493562232,0.47393364928909953,0.4366812227074236,0.47619047619047616,0.425531914893617,0.4504504504504504,0.3508771929824561,0.32894736842105265,0.3125,0.3484320557491289,0.4016064257028112,0.3663003663003663,0.3105590062111801,0.39840637450199207,0.4291845493562232,0.29069767441860467,0.3484320557491289,0.4,0.3424657534246575,0.47619047619047616,0.33112582781456956,0.4629629629629629,0.29940119760479045,0.4115226337448559,0.33112582781456956,0.38910505836575876,0.4385964912280702
9,0.3968253968253968,0.4672897196261682,0.42372881355932207,0.4484304932735426,0.3968253968253968,0.44052863436123346,0.35842293906810035,0.32573289902280134,0.2958579881656805,0.3436426116838488,0.3921568627450981,0.36101083032490977,0.3067484662576687,0.38167938931297707,0.4065040650406504,0.2958579881656805,0.3333333333333333,0.4016064257028112,0.341296928327645,0.4694835680751174,0.33112582781456956,0.4347826086956522,0.28653295128939826,0.39840637450199207,0.33003300330033003,0.36496350364963503,0.4098360655737705
10,0.37453183520599254,0.4608294930875576,0.41493775933609955,0.425531914893617,0.3731343283582089,0.4310344827586207,0.3663003663003663,0.32573289902280134,0.2808988764044944,0.3389830508474576,0.38167938931297707,0.35335689045936397,0.3048780487804878,0.3717472118959108,0.39370078740157477,0.303951367781155,0.3205128205128205,0.4048582995951417,0.341296928327645,0.4629629629629629,0.33003300330033003,0.4132231404958678,0.2710027100271003,0.39370078740157477,0.33112582781456956,0.3508771929824561,0.39370078740157477
11,0.36363636363636365,0.4566210045662101,0.4166666666666667,0.4132231404958678,0.3597122302158274,0.425531914893617,0.3731343283582089,0.32573289902280134,0.2717391304347826,0.33670033670033667,0.3731343283582089,0.3448275862068966,0.3058103975535168,0.3663003663003663,0.38910505836575876,0.30959752321981426,0.3125,0.4115226337448559,0.3436426116838488,0.4566210045662101,0.33112582781456956,0.4065040650406504,0.25510204081632654,0.4016064257028112,0.3333333333333333,0.3436426116838488,0.3861003861003861
12,0.36496350364963503,0.4504504504504504,0.44052863436123346,0.4098360655737705,0.35587188612099646,0.42372881355932207,0.3787878787878788,0.32679738562091504,0.2680965147453083,0.3333333333333333,0.36900369003690037,0.33557046979865773,0.30864197530864196,0.3663003663003663,0.3921568627450981,0.3125,0.30959752321981426,0.42016806722689076,0.3448275862068966,0.45248868778280543,0.3333333333333333,0.4115226337448559,0.25,0.4347826086956522,0.33670033670033667,0.3472222222222222,0.3921568627450981
13,0.3952569169960475,0.4464285714285714,0.4566210045662101,0.4273504273504274,0.37037037037037035,0.4310344827586207,0.3831417624521073,0.32573289902280134,0.267379679144385,0.33003300330033003,0.3676470588235294,0.3278688524590164,0.31545741324921134,0.38910505836575876,0.4329004329004329,0.31347962382445144,0.31746031746031744,0.4273504273504274,0.3472222222222222,0.4464285714285714,0.33670033670033667,0.4291845493562232,0.24875621890547267,0.4366812227074236,0.341296928327645,0.3787878787878788,0.4273504273504274
14,0.42372881355932207,0.4444444444444444,0.4608294930875576,0.4385964912280702,0.4098360655737705,0.4424778761061947,0.38759689922480617,0.3246753246753247,0.2695417789757412,0.3278688524590164,0.3787878787878788,0.3236245954692557,0.3184713375796178,0.42016806722689076,0.4424778761061947,0.31545741324921134,0.3460207612456747,0.4347826086956522,0.3508771929824561,0.4424778761061947,0.3389830508474576,0.4347826086956522,0.24875621890547267,0.4329004329004329,0.3460207612456747,0.42372881355932207,0.4366812227074236
15,0.4366812227074236,0.4385964912280702,0.4608294930875576,0.4464285714285714,0.4291845493562232,0.4464285714285714,0.38910505836575876,0.3246753246753247,0.28735632183908044,0.3246753246753247,0.38759689922480617,0.3215434083601286,0.3194888178913738,0.42194092827004215,0.4310344827586207,0.3194888178913738,0.35842293906810035,0.44052863436123346,0.35587188612099646,0.4366812227074236,0.3424657534246575,0.4385964912280702,0.24875621890547267,0.4347826086956522,0.3508771929824561,0.4385964912280702,0.4444444444444444
16,0.4484304932735426,0.4347826086956522,0.45248868778280543,0.45248868778280543,0.44052863436123346,0.4484304932735426,0.38759689922480617,0.3236245954692557,0.2976190476190476,0.3225806451612903,0.3921568627450981,0.3194888178913738,0.3184713375796178,0.42016806722689076,0.42372881355932207,0.3246753246753247,0.36363636363636365,0.4484304932735426,0.36363636363636365,0.4273504273504274,0.3448275862068966,0.4444444444444444,0.2518891687657431,0.4366812227074236,0.35587188612099646,0.4385964912280702,0.4504504504504504
17,0.4566210045662101,0.4310344827586207,0.4484304932735426,0.4608294930875576,0.4484304932735426,0.4504504504504504,0.3846153846153846,0.3246753246753247,0.3048780487804878,0.3205128205128205,0.3952569169960475,0.31746031746031744,0.3194888178913738,0.4115226337448559,0.4273504273504274,0.3278688524590164,0.3663003663003663,0.4587155963302752,0.3717472118959108,0.41841004184100417,0.3460207612456747,0.4484304932735426,0.2570694087403599,0.4385964912280702,0.3623188405797102,0.4424778761061947,0.4587155963302752
18,0.46511627906976744,0.4291845493562232,0.4484304932735426,0.4694835680751174,0.45248868778280543,0.4504504504504504,0.3802281368821293,0.32679738562091504,0.3115264797507788,0.3194888178913738,0.3952569169960475,0.31746031746031744,0.3205128205128205,0.4115226337448559,0.4310344827586207,0.33222591362126247,0.37037037037037035,0.4672897196261682,0.3831417624521073,0.4065040650406504,0.3484320557491289,0.45248868778280543,0.2638522427440633,0.4464285714285714,0.3676470588235294,0.44052863436123346,0.4672897196261682
19,0.47393364928909953,0.42372881355932207,0.45454545454545453,0.47393364928909953,0.4587155963302752,0.4484304932735426,0.3717472118959108,0.33003300330033003,0.31746031746031744,0.3194888178913738,0.3968253968253968,0.3205128205128205,0.3225806451612903,0.4115226337448559,0.4347826086956522,0.33557046979865773,0.37453183520599254,0.47393364928909953,0.4,0.39370078740157477,0.3508771929824561,0.4566210045662101,0.2695417789757412,0.45248868778280543,0.3717472118959108,0.4444444444444444,0.4716981132075471
20,0.47846889952153115,0.41841004184100417,0.4566210045662101,0.47846889952153115,0.4629629629629629,0.4484304932735426,0.36496350364963503,0.33557046979865773,0.3246753246753247,0.3194888178913738,0.3968253968253968,0.3236245954692557,0.32573289902280134,0.41493775933609955,0.4424778761061947,0.33783783783783783,0.3787878787878788,0.47846889952153115,0.42194092827004215,0.3787878787878788,0.35587188612099646,0.4629629629629629,0.27548209366391185,0.4587155963302752,0.37593984962406013,0.4484304932735426,0.47619047619047616
21,0.48309178743961356,0.4098360655737705,0.4629629629629629,0.48309178743961356,0.4672897196261682,0.4464285714285714,0.3597122302158274,0.3436426116838488,0.33222591362126247,0.3205128205128205,0.3968253968253968,0.33112582781456956,0.3278688524590164,0.41841004184100417,0.45248868778280543,0.3389830508474576,0.3846153846153846,0.4807692307692307,0.4385964912280702,0.3663003663003663,0.36363636363636365,0.4716981132075471,0.28169014084507044,0.4608294930875576,0.37735849056603776,0.45454545454545453,0.47846889952153115
22,0.48780487804878053,0.4016064257028112,0.4672897196261682,0.48780487804878053,0.4694835680751174,0.4424778761061947,0.35714285714285715,0.35587188612099646,0.33783783783783783,0.3225806451612903,0.3968253968253968,0.341296928327645,0.3278688524590164,0.4291845493562232,0.4608294930875576,0.3401360544217687,0.38910505836575876,0.47619047619047616,0.4464285714285714,0.35842293906810035,0.37037037037037035,0.47846889952153115,0.2881844380403458,0.46511627906976744,0.3787878787878788,0.4566210045662101,0.4807692307692307
23,0.49019607843137253,0.3952569169960475,0.4716981132075471,0.48780487804878053,0.47393364928909953,0.44052863436123346,0.3546099290780142,0.3731343283582089,0.3424657534246575,0.32679738562091504,0.3952569169960475,0.3484320557491289,0.32894736842105265,0.4329004329004329,0.4672897196261682,0.341296928327645,0.3921568627450981,0.4694835680751174,0.4504504504504504,0.3546099290780142,0.3787878787878788,0.48309178743961356,0.29325513196480935,0.4694835680751174,0.37735849056603776,0.4608294930875576,0.4854368932038835
24,0.4926108374384237,0.38910505836575876,0.47619047619047616,0.4926108374384237,0.47393364928909953,0.4385964912280702,0.3508771929824561,0.3921568627450981,0.3460207612456747,0.33222591362126247,0.3921568627450981,0.35335689045936397,0.32894736842105265,0.4366812227074236,0.4716981132075471,0.3401360544217687,0.3952569169960475,0.46511627906976744,0.4504504504504504,0.35714285714285715,0.3861003861003861,0.48780487804878053,0.2976190476190476,0.4716981132075471,0.37735849056603776,0.4629629629629629,0.4926108374384237
