time,AT,BE,BG,CZ,CH,DE,DK,EE,ES,FI,FR,UK,EL,HR,HU,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,SI,SK
21,0.42016806722689076,0.3952569169960475,0.4484304932735426,0.39840637450199207,0.4385964912280702,0.4098360655737705,0.3205128205128205,0.48780487804878053,0.3194888178913738,0.5586592178770949,0.38759689922480617,0.30864197530864196,0.3508771929824561,0.3952569169960475,0.4132231404958678,0.26525198938992045,0.37037037037037035,0.4716981132075471,0.49504950495049505,0.36900369003690037,0.38167938931297707,0.4329004329004329,0.27027027027027023,0.4347826086956522,0.41841004184100417,0.4291845493562232,0.42016806722689076
22,0.42372881355932207,0.4,0.4484304932735426,0.4016064257028112,0.4366812227074236,0.41493775933609955,0.3215434083601286,0.49019607843137253,0.3225806451612903,0.5617977528089888,0.3921568627450981,0.3076923076923077,0.35335689045936397,0.4,0.41493775933609955,0.2645502645502646,0.3717472118959108,0.47619047619047616,0.5,0.3731343283582089,0.3802281368821293,0.4310344827586207,0.27548209366391185,0.4366812227074236,0.4132231404958678,0.4329004329004329,0.41841004184100417
23,0.4291845493562232,0.40322580645161293,0.4484304932735426,0.4065040650406504,0.4329004329004329,0.42016806722689076,0.3225806451612903,0.49504950495049505,0.3246753246753247,0.5649717514124294,0.39370078740157477,0.3067484662576687,0.35587188612099646,0.4016064257028112,0.41493775933609955,0.26525198938992045,0.3731343283582089,0.4807692307692307,0.5076142131979695,0.37735849056603776,0.37453183520599254,0.4273504273504274,0.27932960893854747,0.4385964912280702,0.4048582995951417,0.4366812227074236,0.4166666666666667
24,0.4329004329004329,0.4048582995951417,0.4504504504504504,0.4132231404958678,0.4291845493562232,0.42372881355932207,0.3225806451612903,0.5025125628140703,0.32679738562091504,0.5681818181818182,0.3952569169960475,0.3058103975535168,0.35587188612099646,0.40322580645161293,0.4132231404958678,0.26666666666666666,0.3731343283582089,0.4807692307692307,0.5128205128205129,0.3802281368821293,0.37037037037037035,0.42372881355932207,0.28328611898017,0.4385964912280702,0.3968253968253968,0.4385964912280702,0.41493775933609955
25,0.4366812227074236,0.4081632653061224,0.45248868778280543,0.42016806722689076,0.425531914893617,0.4273504273504274,0.3225806451612903,0.5076142131979695,0.3278688524590164,0.5681818181818182,0.3968253968253968,0.3048780487804878,0.3546099290780142,0.4048582995951417,0.4081632653061224,0.2695417789757412,0.3731343283582089,0.4807692307692307,0.5154639175257733,0.38167938931297707,0.3663003663003663,0.41841004184100417,0.28653295128939826,0.4424778761061947,0.38759689922480617,0.4385964912280702,0.4115226337448559
26,0.44052863436123346,0.4098360655737705,0.45454545454545453,0.4291845493562232,0.42016806722689076,0.4310344827586207,0.3225806451612903,0.5128205128205129,0.3278688524590164,0.5649717514124294,0.39840637450199207,0.30120481927710846,0.3546099290780142,0.40322580645161293,0.4048582995951417,0.2724795640326976,0.3717472118959108,0.4807692307692307,0.5154639175257733,0.3846153846153846,0.3623188405797102,0.4132231404958678,0.2898550724637681,0.4444444444444444,0.3802281368821293,0.4366812227074236,0.4081632653061224
27,0.4464285714285714,0.4132231404958678,0.4587155963302752,0.4385964912280702,0.41841004184100417,0.4329004329004329,0.3225806451612903,0.5128205128205129,0.32894736842105265,0.5617977528089888,0.39840637450199207,0.29850746268656714,0.3546099290780142,0.40322580645161293,0.4016064257028112,0.2747252747252747,0.3717472118959108,0.4807692307692307,0.5154639175257733,0.3861003861003861,0.35842293906810035,0.4098360655737705,0.29154518950437314,0.4464285714285714,0.37453183520599254,0.4366812227074236,0.4065040650406504
28,0.4484304932735426,0.41493775933609955,0.45454545454545453,0.4484304932735426,0.4166666666666667,0.4347826086956522,0.3215434083601286,0.5128205128205129,0.33003300330033003,0.5555555555555556,0.4,0.29673590504451036,0.3496503496503497,0.40322580645161293,0.40322580645161293,0.2785515320334262,0.3731343283582089,0.4807692307692307,0.5128205128205129,0.38759689922480617,0.35714285714285715,0.4081632653061224,0.29325513196480935,0.4424778761061947,0.36900369003690037,0.4347826086956522,0.4065040650406504
29,0.4504504504504504,0.4166666666666667,0.4424778761061947,0.45454545454545453,0.4132231404958678,0.4347826086956522,0.3194888178913738,0.5050505050505051,0.33112582781456956,0.5494505494505494,0.39840637450199207,0.29411764705882354,0.3424657534246575,0.4016064257028112,0.4048582995951417,0.28169014084507044,0.3731343283582089,0.47393364928909953,0.5050505050505051,0.38910505836575876,0.3546099290780142,0.4065040650406504,0.29411764705882354,0.4310344827586207,0.36496350364963503,0.4329004329004329,0.4098360655737705
30,0.4385964912280702,0.41841004184100417,0.425531914893617,0.45248868778280543,0.4081632653061224,0.4329004329004329,0.31746031746031744,0.48780487804878053,0.33222591362126247,0.5319148936170213,0.39840637450199207,0.29154518950437314,0.33557046979865773,0.38910505836575876,0.4016064257028112,0.2857142857142857,0.3623188405797102,0.4587155963302752,0.47846889952153115,0.3921568627450981,0.35211267605633806,0.4048582995951417,0.29673590504451036,0.42016806722689076,0.36101083032490977,0.41493775933609955,0.4098360655737705
31,0.4098360655737705,0.4132231404958678,0.4115226337448559,0.4310344827586207,0.3861003861003861,0.4166666666666667,0.31347962382445144,0.47619047619047616,0.32573289902280134,0.5181347150259068,0.38910505836575876,0.2898550724637681,0.33003300330033003,0.37453183520599254,0.38910505836575876,0.2898550724637681,0.3472222222222222,0.4444444444444444,0.4587155963302752,0.38910505836575876,0.3496503496503497,0.4,0.29850746268656714,0.4115226337448559,0.35587188612099646,0.39370078740157477,0.4
32,0.3787878787878788,0.4016064257028112,0.4048582995951417,0.4065040650406504,0.3597122302158274,0.3968253968253968,0.3105590062111801,0.46511627906976744,0.31347962382445144,0.5025125628140703,0.37453183520599254,0.2881844380403458,0.3246753246753247,0.3546099290780142,0.3731343283582089,0.29325513196480935,0.33222591362126247,0.4273504273504274,0.4444444444444444,0.38167938931297707,0.3460207612456747,0.3921568627450981,0.2949852507374631,0.4048582995951417,0.35211267605633806,0.37037037037037035,0.38759689922480617
33,0.3496503496503497,0.38167938931297707,0.3968253968253968,0.3846153846153846,0.3401360544217687,0.37453183520599254,0.3067484662576687,0.4608294930875576,0.2976190476190476,0.49019607843137253,0.35335689045936397,0.2849002849002849,0.3205128205128205,0.33003300330033003,0.35587188612099646,0.2949852507374631,0.31545741324921134,0.41841004184100417,0.44052863436123346,0.3676470588235294,0.3436426116838488,0.3846153846153846,0.28169014084507044,0.39840637450199207,0.3484320557491289,0.341296928327645,0.37735849056603776
34,0.32679738562091504,0.3597122302158274,0.39370078740157477,0.36496350364963503,0.3236245954692557,0.3546099290780142,0.303951367781155,0.4629629629629629,0.2857142857142857,0.48309178743961356,0.33112582781456956,0.28169014084507044,0.3194888178913738,0.31446540880503143,0.3424657534246575,0.29325513196480935,0.30120481927710846,0.41841004184100417,0.4464285714285714,0.35211267605633806,0.3436426116838488,0.3802281368821293,0.26595744680851063,0.3952569169960475,0.3448275862068966,0.31545741324921134,0.3663003663003663
35,0.31347962382445144,0.3436426116838488,0.3952569169960475,0.3508771929824561,0.3125,0.3389830508474576,0.3021148036253776,0.4629629629629629,0.2785515320334262,0.47619047619047616,0.3125,0.2785515320334262,0.3205128205128205,0.3058103975535168,0.3333333333333333,0.29069767441860467,0.2898550724637681,0.42372881355932207,0.45454545454545453,0.3401360544217687,0.3484320557491289,0.37735849056603776,0.25252525252525254,0.3952569169960475,0.341296928327645,0.30120481927710846,0.35842293906810035
36,0.3105590062111801,0.33557046979865773,0.4048582995951417,0.3472222222222222,0.30959752321981426,0.3333333333333333,0.3003003003003003,0.4587155963302752,0.273972602739726,0.4672897196261682,0.30303030303030304,0.27548209366391185,0.32573289902280134,0.30303030303030304,0.33112582781456956,0.2881844380403458,0.2849002849002849,0.425531914893617,0.45454545454545453,0.3333333333333333,0.35587188612099646,0.37735849056603776,0.24875621890547267,0.4048582995951417,0.3389830508474576,0.2976190476190476,0.35842293906810035
37,0.33444816053511706,0.33783783783783783,0.41493775933609955,0.36496350364963503,0.3236245954692557,0.3448275862068966,0.3003003003003003,0.4566210045662101,0.2724795640326976,0.4587155963302752,0.30120481927710846,0.273972602739726,0.3333333333333333,0.3164556962025316,0.3424657534246575,0.2857142857142857,0.28901734104046245,0.42372881355932207,0.4504504504504504,0.33444816053511706,0.36363636363636365,0.3846153846153846,0.24813895781637715,0.4132231404958678,0.33783783783783783,0.3194888178913738,0.3717472118959108
38,0.35714285714285715,0.3508771929824561,0.42372881355932207,0.3802281368821293,0.35335689045936397,0.3623188405797102,0.3003003003003003,0.45248868778280543,0.27322404371584696,0.4504504504504504,0.3105590062111801,0.273972602739726,0.33557046979865773,0.33557046979865773,0.35842293906810035,0.2849002849002849,0.30864197530864196,0.42016806722689076,0.4484304932735426,0.3436426116838488,0.37037037037037035,0.38910505836575876,0.24752475247524752,0.42016806722689076,0.33783783783783783,0.3448275862068966,0.3861003861003861
39,0.37037037037037035,0.35842293906810035,0.4310344827586207,0.390625,0.36900369003690037,0.3717472118959108,0.30120481927710846,0.4464285714285714,0.2824858757062147,0.44052863436123346,0.3205128205128205,0.273972602739726,0.33783783783783783,0.3484320557491289,0.36900369003690037,0.2881844380403458,0.3194888178913738,0.4132231404958678,0.4424778761061947,0.3496503496503497,0.3731343283582089,0.3952569169960475,0.24752475247524752,0.42372881355932207,0.3389830508474576,0.36101083032490977,0.39840637450199207
40,0.38167938931297707,0.36101083032490977,0.4329004329004329,0.39840637450199207,0.3787878787878788,0.3802281368821293,0.3021148036253776,0.44052863436123346,0.28901734104046245,0.4310344827586207,0.32573289902280134,0.2747252747252747,0.33783783783783783,0.35587188612099646,0.37735849056603776,0.2949852507374631,0.32679738562091504,0.4065040650406504,0.4366812227074236,0.3508771929824561,0.3731343283582089,0.39840637450199207,0.25,0.42372881355932207,0.3436426116838488,0.3731343283582089,0.4081632653061224
41,0.38910505836575876,0.36101083032490977,0.4329004329004329,0.4048582995951417,0.3846153846153846,0.3846153846153846,0.30303030303030304,0.4329004329004329,0.29325513196480935,0.425531914893617,0.32573289902280134,0.27548209366391185,0.3389830508474576,0.3623188405797102,0.3831417624521073,0.3048780487804878,0.3333333333333333,0.4,0.4291845493562232,0.35211267605633806,0.37593984962406013,0.40322580645161293,0.25380710659898476,0.42016806722689076,0.3484320557491289,0.3831417624521073,0.41493775933609955
42,0.3952569169960475,0.35842293906810035,0.4310344827586207,0.4098360655737705,0.390625,0.38759689922480617,0.3048780487804878,0.42372881355932207,0.29673590504451036,0.41841004184100417,0.3246753246753247,0.27624309392265195,0.341296928327645,0.3676470588235294,0.390625,0.31746031746031744,0.33783783783783783,0.39370078740157477,0.42194092827004215,0.3496503496503497,0.3731343283582089,0.4065040650406504,0.2590673575129534,0.4166666666666667,0.35211267605633806,0.3921568627450981,0.42016806722689076
43,0.4,0.35211267605633806,0.4273504273504274,0.41493775933609955,0.3952569169960475,0.38910505836575876,0.3067484662576687,0.41841004184100417,0.30120481927710846,0.41493775933609955,0.3246753246753247,0.2777777777777778,0.3424657534246575,0.3731343283582089,0.39840637450199207,0.3236245954692557,0.341296928327645,0.38759689922480617,0.4166666666666667,0.3448275862068966,0.3717472118959108,0.4098360655737705,0.2638522427440633,0.41841004184100417,0.35714285714285715,0.39840637450199207,0.42372881355932207
44,0.4048582995951417,0.3484320557491289,0.425531914893617,0.41841004184100417,0.4,0.390625,0.3076923076923077,0.4132231404958678,0.3048780487804878,0.4115226337448559,0.3236245954692557,0.2808988764044944,0.3448275862068966,0.37735849056603776,0.4065040650406504,0.32679738562091504,0.3460207612456747,0.3831417624521073,0.4115226337448559,0.33783783783783783,0.37037037037037035,0.41493775933609955,0.2680965147453083,0.41841004184100417,0.36101083032490977,0.4065040650406504,0.4273504273504274
45,0.4081632653061224,0.3401360544217687,0.42372881355932207,0.42194092827004215,0.40322580645161293,0.390625,0.30864197530864196,0.4065040650406504,0.30959752321981426,0.4115226337448559,0.3225806451612903,0.28735632183908044,0.3448275862068966,0.38167938931297707,0.41493775933609955,0.3278688524590164,0.3484320557491289,0.3802281368821293,0.40322580645161293,0.32894736842105265,0.3676470588235294,0.41841004184100417,0.2710027100271003,0.42016806722689076,0.36363636363636365,0.4115226337448559,0.4291845493562232
46,0.4115226337448559,0.33003300330033003,0.42016806722689076,0.42194092827004215,0.4081632653061224,0.38910505836575876,0.3076923076923077,0.4016064257028112,0.31446540880503143,0.4098360655737705,0.3236245954692557,0.2958579881656805,0.341296928327645,0.38759689922480617,0.42016806722689076,0.33003300330033003,0.35211267605633806,0.3787878787878788,0.3952569169960475,0.31746031746031744,0.36363636363636365,0.42372881355932207,0.27548209366391185,0.42016806722689076,0.36496350364963503,0.4166666666666667,0.4310344827586207
47,0.4132231404958678,0.3194888178913738,0.41841004184100417,0.42194092827004215,0.4098360655737705,0.3861003861003861,0.3058103975535168,0.3968253968253968,0.31746031746031744,0.4081632653061224,0.3225806451612903,0.3067484662576687,0.3436426116838488,0.38910505836575876,0.4273504273504274,0.33222591362126247,0.35335689045936397,0.37735849056603776,0.390625,0.3058103975535168,0.36101083032490977,0.4310344827586207,0.2785515320334262,0.41841004184100417,0.36496350364963503,0.41841004184100417,0.4329004329004329
48,0.4132231404958678,0.3115264797507788,0.42194092827004215,0.42194092827004215,0.4115226337448559,0.38167938931297707,0.3048780487804878,0.3921568627450981,0.3225806451612903,0.4081632653061224,0.3205128205128205,0.31545741324921134,0.3424657534246575,0.390625,0.4329004329004329,0.3333333333333333,0.35335689045936397,0.37735849056603776,0.3846153846153846,0.29673590504451036,0.35842293906810035,0.4366812227074236,0.28169014084507044,0.41841004184100417,0.3623188405797102,0.42016806722689076,0.4347826086956522
49,0.41493775933609955,0.30303030303030304,0.42372881355932207,0.42194092827004215,0.4065040650406504,0.37453183520599254,0.30303030303030304,0.38759689922480617,0.32679738562091504,0.4065040650406504,0.3184713375796178,0.3246753246753247,0.3436426116838488,0.3921568627450981,0.4366812227074236,0.33444816053511706,0.35211267605633806,0.37735849056603776,0.3787878787878788,0.29239766081871343,0.35587188612099646,0.44052863436123346,0.2849002849002849,0.42372881355932207,0.3597122302158274,0.41841004184100417,0.4366812227074236
50,0.41493775933609955,0.30120481927710846,0.4291845493562232,0.42016806722689076,0.40322580645161293,0.3663003663003663,0.30303030303030304,0.3831417624521073,0.32894736842105265,0.4048582995951417,0.31746031746031744,0.33112582781456956,0.3436426116838488,0.390625,0.44052863436123346,0.33444816053511706,0.3508771929824561,0.3787878787878788,0.37453183520599254,0.2949852507374631,0.3546099290780142,0.4424778761061947,0.28735632183908044,0.4273504273504274,0.3546099290780142,0.41841004184100417,0.44052863436123346
51,0.41493775933609955,0.3058103975535168,0.4291845493562232,0.41841004184100417,0.39840637450199207,0.35587188612099646,0.303951367781155,0.3787878787878788,0.33112582781456956,0.4065040650406504,0.3164556962025316,0.33557046979865773,0.3424657534246575,0.390625,0.4444444444444444,0.33222591362126247,0.3496503496503497,0.3787878787878788,0.3717472118959108,0.3058103975535168,0.35714285714285715,0.4424778761061947,0.2898550724637681,0.4291845493562232,0.3484320557491289,0.4166666666666667,0.44052863436123346
52,0.41493775933609955,0.3205128205128205,0.42372881355932207,0.41493775933609955,0.3968253968253968,0.3496503496503497,0.3058103975535168,0.37593984962406013,0.33222591362126247,0.4048582995951417,0.31746031746031744,0.3389830508474576,0.3333333333333333,0.38759689922480617,0.4464285714285714,0.33112582781456956,0.3484320557491289,0.3802281368821293,0.37037037037037035,0.31746031746031744,0.36101083032490977,0.4444444444444444,0.29154518950437314,0.425531914893617,0.3448275862068966,0.4166666666666667,0.44052863436123346
53,0.4132231404958678,0.33670033670033667,0.4098360655737705,0.4098360655737705,0.3921568627450981,0.3460207612456747,0.30864197530864196,0.3731343283582089,0.33557046979865773,0.40322580645161293,0.3194888178913738,0.341296928327645,0.3225806451612903,0.3861003861003861,0.4484304932735426,0.32894736842105265,0.3484320557491289,0.3831417624521073,0.37037037037037035,0.32679738562091504,0.3663003663003663,0.4424778761061947,0.29411764705882354,0.4132231404958678,0.341296928327645,0.4132231404958678,0.4385964912280702
54,0.40322580645161293,0.3496503496503497,0.3921568627450981,0.4,0.390625,0.3460207612456747,0.31347962382445144,0.3717472118959108,0.33783783783783783,0.4016064257028112,0.3215434083601286,0.341296928327645,0.3125,0.3731343283582089,0.4444444444444444,0.3278688524590164,0.341296928327645,0.3831417624521073,0.36900369003690037,0.33222591362126247,0.3731343283582089,0.4310344827586207,0.2958579881656805,0.4,0.3401360544217687,0.4,0.425531914893617
55,0.3787878787878788,0.3508771929824561,0.37593984962406013,0.3846153846153846,0.38167938931297707,0.3424657534246575,0.31545741324921134,0.36900369003690037,0.32894736842105265,0.39840637450199207,0.3194888178913738,0.3424657534246575,0.303951367781155,0.35587188612099646,0.4310344827586207,0.3246753246753247,0.32679738562091504,0.3846153846153846,0.36900369003690037,0.33003300330033003,0.3802281368821293,0.4115226337448559,0.29940119760479045,0.3831417624521073,0.3389830508474576,0.3802281368821293,0.4098360655737705
56,0.35587188612099646,0.3401360544217687,0.35842293906810035,0.37037037037037035,0.3717472118959108,0.33670033670033667,0.31446540880503143,0.3676470588235294,0.31446540880503143,0.3968253968253968,0.31347962382445144,0.341296928327645,0.2949852507374631,0.3333333333333333,0.4115226337448559,0.3246753246753247,0.30959752321981426,0.3846153846153846,0.37037037037037035,0.3205128205128205,0.3831417624521073,0.390625,0.2958579881656805,0.37037037037037035,0.33783783783783783,0.35587188612099646,0.39370078740157477
